,urn,author,title,year,lang
2821,2009042303025,"Ellinger, H.O.G.",Naturen og dens kræfter,1897,nob
2822,2006112301025,"Nicolaysen, N.",Norske Stiftelser,1875,nob
2823,2006112200037,"Funcke, Otto",Brød og Sverd,1889,nob
2824,2012083008234,"Jenssen, Hans",Blandede opgaver i rumlære og konstruktionstegning for lærerskoler,1907,nob
2825,2009052603007,"Hansen, Harald",Kristiania Theater 1837-1899,1899,nob
2826,2016061008054,"Hiortdahl, Th.",Om ammoniumbasernes chromater,1880,nob
2827,2006082200021,"Reusch, Hans",Aarbog for 1901,1902,nob
2828,2014022708102,,Katalog over Historisk Literatur i det Deichmanske Bibliotek,1904,nob
2829,2010070713001,Ouida,Don Gesualdo,1900,nob
2830,2012051612001,,Sangbog for afholdsforeninger,1901,nob
2831,2009021912005,"Aubert, L.M.B.",De svenske Kommissariers Forslag til Grundlovens § 79 ogdet absolute Veto,1882,nob
2832,2012101007003,"Welhaven, J.S.",Samlede Digterverker,1907,nob
2833,2016111426012,,Tanker over Vigtigheden af Religionen.  Oversat,1818,nob
2834,2014111008069,"Kleveland, Jon",Fortællinger fra Østerland og det gamle Grækenland,1908,nob
2835,2006103000001,"Halling, H.",liden Postille for Børn,1853,nob
2836,2012070412003,"Minne, N.M.",Sange og digte,1900,nob
2837,2016111426010,"Ekenstam, Carl","Fordelen af Potatosavl til Kreaturfoder tilligemed Anviisning, hvorledes Kreature fodres med Potatos",1842,nob
2838,2011080820009,"Norrie, Gordon",Magnus Andreas Thulstrup,1900,nob
2839,2013112708029,,Lov om geistlige Embedsmænds og Kirkesangeres Lønning samt om geistlige Embedsgaarde af 14de Juli 1897,1897,nob
2840,2016112127003,"Cooper, James Fenimore",sidste Mohicaner,1831,nob
2841,2012073108066,"Petersen, Siegwart",liden Jordbeskrivelse for de første Begyndere,1880,nob
2842,2006111500015,,Bibelen med Forklaringer,1890,nob
2843,2008063012002,"Flor, M.R.",Ledetraad for begyndere til kundskab om de almindelige phanerogame planter i Norge,1817,nob
2844,2006083100049,"Geelmuyden, Hans",Lærebog i astronomi,1908,nob
2845,2010040910002,,Kongeriget Norges Grundlov,1814,nob
2846,2016062248037,"Øverland, O.A.",Norske Grenaderer i den store Potsdamergarde,1884,nob
2847,2011082520009,,Hendes sidste arbeide,1900,nob
2848,2016041148065,"Lie, Jonas",Familien paa Gilje,1903,nob
2849,2008111103018,"Lindblad, Joh. Mich.",Betragtninger for unge Gjæster ved Herrens Bord,1854,nob
2850,2014103124007,,Kanalvæsenets Historie,1888,nob
2851,2010020103021,"Luther, Martin","Dr. M. Luthers lille Katechismus, med Børnelærdoms Visitats og christelige Spørgsmaal og Svar for dem, som gaae til Guds bord",1844,nob
2852,2012032024030,"Riverton, Stein",Greven af Oslo og Den Tredje,1908,nob
2853,2014102208104,"Bugge, F.W.",Den hellige Nadverd,1896,nob
2854,2012100907117,"Welhaven, J.S.",Samlede Digterverker,1906,nob
2855,2014120308151,,Katalog over Christiania Kathedralskoles Bibliothek,1882,nob
2856,2014090308035,"Hue, Ferdinand","500,000 eller Peter Kanin",1907,nob
2857,2010070513003,"Flatabø, Jon",Storbondens Datter,1899,nob
2858,2012102308224,"Schwartz, J. Arbo",Om Juryens Embedsverk m.v,1888,nob
2859,2009050703015,"Storm, Gustav","Norges gamle Vaaben, Farver og Flag",1894,nob
2860,2014080508105,"Lie, Bernt",Nye Kræfter,1895,nob
2861,2012042008071,"Dahl, Fredrik",Bogholderiopgave for en fabrikdrift (teglværk),1900,nob
2862,2016101148037,,Om Oprettelse af en Sø- og Handelsret i Kristiania,1890,nob
2863,2009050703008,"Kjær, Nils",Essays,1895,nob
2864,2011011006030,"Taraldlien, Bendik",Fyresdal,1910,nob
2865,2014082608018,"Grimm, Albert Ludwig",Sagn og Eventyr fra Grækernes og Romernes Heltetid,1875,nob
2866,2014090108031,"Bunyan, John","hellige Krig mellem Kong Shaddai og Diabolus om Besiddelsen af Verdens Hovedstad, eller Tabet og Gjenerobringen af Staden Menneskesjel",1887,nob
2867,2011090912007,"Sargent, George H.",Anders og hans Bibel eller Barndomsvennerne,1901,nob
2868,2015030308073,"Tschudi, Clara","Dronninger, keiserinder og kongernes moder",1908,nob
2869,2010072923005,"Fallize, Jean-Baptiste",Kirkens bud,1899,nob
2870,2016051048005,"Dostoevskij, F.M.",Hvide nætter,1888,nob
2871,2006112900001,"Aubert, Elise",Da Bedstemor var ung,1910,nob
2872,2009020200095,"Getz, K.",Beregningsopgaver til geometrien til brug i middelskolen,1879,nob
2873,2013101408281,"Ræder, A.",Historisk lærebok for middelskolen,1908,nob
2874,2013102407188,"Bang, A. Chr.",Nytaarsnat 1901,1902,nob
2875,2010082422014,"Ibsen, Henrik",To skuespil,1908,nob
2876,2013071908133,"Bergh, Anton",St. Andreas-Logens lærlingemedbrodergrads Inskriptioner og Tegn,1903,nob
2877,2014030528003,"Wergeland, Henrik","Tale ved en Borgerfest i Eidsvoll ""Til Forfædrenes Minde""",1834,nob
2878,2014022008065,"Bonnevie, J.A.",Kortfattet Lærebog i Plantrigonometrien med Exempelsamling,1872,nob
2879,2008013103007,"Bjørnson, Bjørnstjerne",Brude-Slaatten,1873,nob
2880,2016011907555,Snorri Sturluson,Laurents Hanssøns sagaoversættelse,1899,nob
2881,2015021308019,"Ibsen, Sigurd",Unionen,1891,nob
2882,2010020103017,"Pontoppidan, Erik","Udtog af Dr. Erich Pontoppidans Forklaring, til de Eenfoldiges Nytte",1849,nob
2883,2014082208062,"Daae, Hans",Militærlægers bidrag til norsk anthropologi,1907,nob
2884,2009061903033,"Meltzer, H.",Smaabilleder af Folkelivet,1862,nob
2885,2014102408022,"Leonhardi, Gustav",Nat og Morgen,1876,nob
2886,2016051148135,"Senstad, Peder",Jordbrug,1894,nob
2887,2016101926001,"Bang, Karen Dorothea",Fuldstændig norsk Kogebog til Brug saavel i større som mindre Husholdninger,1845,nob
2888,2011072220003,"Zola, Émile",Kapteinen og andre noveller,1900,nob
2889,2011090220018,"Nandrup, K.I.",Afstandsmaalere til feltbrug,1901,nob
2890,2008111910005,"Asbjørnsen, P. Chr.",Indberetning om en i 1851 med Reisestipendium fra 1849 foretagen Reise i Østerdalen osv. for at samle Folkediktninger,1857,nob
2891,2016111648048,"Engels, Friedrich","Familjens, privatejendommens og statens opprindelse",1906,nob
2892,2012083008171,"Feragen, A.M.",Regneøvelser for Pigebørn,1867,nob
2893,2006111400042,,"100 Missions-Psalmer ; med et Tillæg, indeholdende endeel Psalmevers til Brug ved Bibellæsninger og andre Andagts-Forsamlinger",1852,nob
2894,2009020500106,"Sørensen, H.L.",Lærebog i botanik for middelskolen,1905,nob
2895,2015102907056,"Kennan, George",Sibirien,1898,nob
2896,2014092608069,"Aschehoug, T.H.",Statistiske studier over folkemængde og jordbrug i Norges landdistrikter i det syttende og attende aarhundrede,1890,nob
2897,2011101712001,,Plan for den Norske armes organisation,1900,nob
2898,2008061710002,"Waage, P.",Ebullioskopet og dets anvendelse ved beskatning af øl efter dets alkoholgehalt,1884,nob
2899,2014062606037,,Forslag til en forandret ordning af den høiere almenskole,1894,nob
2900,2008040204019,"Jølsen, Ragnhild",Hollases Krønike,1906,nob
2901,2014012208108,"Knudsen, Knud",Norsk blandkorn,1882,nob
2902,2015111807523,,Fra Bykle turiststation over Brattelid til Lysebu,1907,nob
2903,2008100913004,,Academiske Love for de Studerende ved det Kongelige Norske Frederiks Universitet,1855,nob
2904,2014052208048,,Skrivelser fra Kirke- og Undervisningsdepartementet vedkommende Lovene om Folkeskolen af 26de Juni 1889,1890,nob
2905,2015061048104,"Steffens, Henrich",Hvad jeg oplevede,1841,nob
2906,2016101948076,,Almindelig borgerlig straffelov af 22de mai 1902 samt Lov om den alm. borgerlige straffelovs i krafttræden,1908,nob
2907,2013080508399,"Krag, J.A.",Anvisning i skovhusholdning,1886,nob
2908,2009042000108,"Vellesen, Jonas",Norges historie for skole og hjem,1910,nob
2909,2011102424025,"Madsen, H.Th.",Forskole til norsk handelskorrespondance,1901,nob
2910,2010031212005,"Ibsen, Henrik",Gildet paa Solhoug,1856,nob
2911,2007042712003,"Schweigaard, Anton Martin",norske Proces,1879,nob
2912,2016101248069,"Løvstad, Theodor",Med den røde blændlygte,1898,nob
2913,2015110608014,"Kolderup, Edvard",Overblik over Elektroteknikkens historiske Udvikling,1884,nob
2914,2012031412002,"Rosenthal, Louis",Inkaernes Skatkammer,1891,nob
2915,2010070520028,,Livets alvor,1899,nob
2916,2012041108021,"Alfsen, Magnus",Opgaver i analytisk plangeometri,1905,nob
2917,2009010803005,"Collin, Chr.",Lidt om en ny retskrivning,1893,nob
2918,2013071508197,"Erken, Henriette Schønberg",Kogebog I,1903,nob
2919,2012072708099,"Smitt, J.",Norges Landbrug i dette Aarhundrede,1883,nob
2920,2011110906094,,"Midlertidige Love for Det kongelige Selskab for Norges Vel, som et av flere Landhuusholdnings-Selskaber bestaaende Fædrelands-Samfund",1829,nob
2921,2008102300080,"Petersen, Siegwart",Momenter til Støtte for Hukommelsen ved den mundtlige Undervisning i Norges Historie,1856,nob
2922,2013121908017,"Jensen, O.",Forklaring over Dr. M. Luthers lille katekismus,1903,nob
2923,2006082400009,"Undset, Ingvald",Norske jordfundne Oldsager i Nordiska Museet i Stockholm,1888,nob
2924,2010060420006,"Ibsen, Henrik",Brand,1908,nob
2925,2016061748029,"Everard, George",Lys og skjøn,1888,nob
2926,2016062908118,,"Katalog over den Knudtzonske Bogsamling, tilhørende Det kongelige norske Videnskabers-Selskab i Throndhjem",1871,nob
2927,2008051912002,"Motley, John Lothrop",Nederlandenes frihedskampe,1890,nob
2928,2009012803008,"Hansson, Ola",Fru Ester Bruce,1893,nob
2929,2014070308111,"Fries, N.",I Stille og Storm,1892,nob
2930,2011070420004,"Meyer, Friedrich",Passjonsblomster for stille timer i Fastetiden,1880,nob
2931,2011072720025,"Eckhoff, W.A.",Praktisk Regnebog for Middelskolen samt Almueskolen,1880,nob
2932,2016051048174,"Borge, Aksel",Ebba Falch,1910,nob
2933,2006082500001,"Aubert, V.M.",Breve fra Kongo og andetstedsfra,1908,nob
2934,2014021805004,,Christiania Bank og Kreditkasse,1898,nob
2935,2008040210001,"Wergeland, Henrik","Hassel-Nødder, med og uden Kjerne, dog til Tidsfordriv, plukkede af min henvisnede Livs-Busk",1845,nob
2936,2014112008069,"Amundsen, I.",Palæstinafærd,1894,nob
2937,2009041403005,"Bojer, Johan",Rørfløiterne,1898,nob
2938,2012052204005,"Rocca, Albert Jean Michael de",Efterretning om de Franskes Krig i Spanien,1821,nob
2939,2015113008039,,Christiania Byes Matrikul,1870,nob
2940,2014040408208,"Reusch, Hans",Om geografiundervisning,1904,nob
2941,2010081620014,"Harraden, Beatrice",Fuglefængeren,1899,nob
2942,2009081112001,,Formularbog for Menigmand,1845,nob
2943,2010060106047,"Hoversholm, O.J.",Haandbog i fysik,1907,nob
2944,2009041703028,,Lidt om vort Forsvarsvæsen,1890,nob
2945,2008061710001,"Waage, P.",Udvikling af de surstofholdige Syreradikalers Theori,1859,nob
2946,2006112000018,"Lundequist, Nils Wilhelm",Haandbog i Jordbruget,1854,nob
2947,2010052706022,"Schjøtt, P.O.",antike Stat og Solons Forfatning,1873,nob
2948,2013121006073,,Norske handels- og sjølove,1909,nob
2949,2013052808000,,Beskrivelse af Tromsø Amt,1874,nob
2950,2006081500051,"Horn, E.F.B.",I hvilken henseende bør vor kristendoms-undervisning reformeres?,1889,nob
2951,2008033104027,"Wergeland, Henrik",Digterværker og prosaiske Skrifter,1882,nob
2952,2010081620012,"Warden, Florence",Dudley Hornes Hemmelighed,1896,nob
2953,2006112000032,,Menneskets Liv fra Vuggen til Graven,1890,nob
2954,2009050503037,,100 billeder til verdenshistorien,1895,nob
2955,2009082103006,"Knutzen, K.O.",Læsebog for Almueskolernes mellemste Klasse,1859,nob
2956,2014042406049,,Studenterne fra 1879,1904,nob
2957,2008041412001,"Lecky, William Edward Hartpole.",Rationalismens historie,1897,nob
2958,2009051403004,"Bothne, Gisle",Det Norske Luther College 1861-1897,1897,nob
2959,2006120101026,"Tvete, B.M.",St. Jørgens stiftelse: 1607-1907,1907,nob
2960,2016050348061,,"Tariffer over de Afgivter af Varer og Fartøier, som indtil 1ste Juli 1839 skulle erlægges",1836,nob
2961,2014022008036,"Raabe, Jens",Verdenshistorie for middelskolen,1909,nob
2962,2016062948007,,[Forhandlinger i Lagthinget 21.-27. Juni 1893,1893,nob
2963,2015121548003,"Lassen, Carl Emil",Norske Prestegaarde,1860,nob
2964,2009081212002,,Det angaaende Storthingsvalget i Kragerøe i 1844 optagne Forhør,1845,nob
2965,2014062048067,"Duff, Mildred",Hedvig von Haartmann,1907,nob
2966,2011052320006,,Erklæringer over Skovkommissionens foreløbige Lovudkast,1880,nob
2967,2008061913021,"Vig, Ole",Syttende mai 1870,1870,nob
2968,2008102910002,"Asbjørnsen, P. Chr.",Lærketræet samt den nyere tydske Bartrædyrkning,1855,nob
2969,2014031108256,"Uchermann, V.",Ligbrænding,1888,nob
2970,2009081903007,"Feragen, A.M.",Regneøvelser for Pigebørn,1867,nob
2971,2016103148541,"Berg, Ole",Prædikener over Evangelietexterne paa Kirkeaarets Søn- og Helligdage,1863,nob
2972,2008062004043,"Klykken, O.",Anskuelig grammatikundervisning,1894,nob
2973,2016051048043,"Frommel, Emil",Henrik fra Lindelbronn,1887,nob
2974,2011111412001,"Caspari, Theodor",Vintereventyr,1901,nob
2975,2006111600056,"Cornill, Carl Heinrich",israelitiske Profetisme,1904,nob
2976,2011102524002,,Almindelig borgerlig straffelov af 22de mai 1902 og Lov om den almindelige borgerlige straffelovs ikrafttræden,1902,nob
2977,2015062408155,"Poulsson, E.",Om det ætheriske filixextrakts toxisk og anthelmintisk virkende bestanddel,1892,nob
2978,2011051004047,"Nissen, Rikke",Diakonissehuset i Kristiania,1883,nob
2979,2015071308310,"Stowe, Harriet Beecher",Negerhelt,1898,nob
2980,2013070308065,"Landstad, Magnus Brostrup","""Sjuaafør""",1908,nob
2981,2008041610014,"Helland, Amund",Om Fjeldenes Høider og om Norges Overflades Beskaffenhed,1881,nob
2982,2014073108103,"Ross, Immanuel",Om troper og figurer,1879,nob
2983,2016102648073,"Ohlsen, Betzy",Lille Eio,1896,nob
2984,2013022506067,"Hedin, Sven",Tusen Mil paa ukjendte Veie gjennem det inderste Asien og Tibet,1903,nob
2985,2008091800009,"Poulsen, Vilh.",Bibelhistorie for folkeskolen,1892,nob
2986,2014111408034,"Dick, Chr.",Troens Harpe,1861,nob
2987,2014031808057,"Hugo, Abel",Keiser Napoleons Historie,1841,nob
2988,2009042204005,"Horn, C. W. Ludv.",Geografi for forskolen,1901,nob
2989,2011052612004,"Moe, Jørgen",I Brønden og i Tjærnet,1880,nob
2990,2016092928001,,Draumkvæde,1904,nob
2991,2010052806026,"Sundt, Eilert",Blade til Fattigkommissionerne,1867,nob
2992,2009020500036,"Øverland, O.A.",Norske historiske Fortællinger,1895,nob
2993,2014022008160,"Böhm, Johann",Pædagogikens Historie i Omrids,1882,nob
2994,2014081508323,"Waage, P.",kursus i den kvalitative kemiske analyse,1876,nob
2995,2014070308043,"Lyng, Ge. Vilh.",Afhandlinger og Kritiker,1880,nob
2996,2012042008091,"Thor, Sig.",Første Undersøgelse af Norges Trombidiidae,1900,nob
2997,2006111501039,"Halvorsen, J.B.",Norsk Forfatter-Lexikon 1814-1880,1885,nob
2998,2007081602001,"Ræder, Ole Munch","Jury-Institutionen i Storbritanien, Canada og de Forenede Stater af Amerika",1852,nob
2999,2016102848570,"Donovan, Dick",Vidocq,1894,nob
3000,2011101223035,"Rasch, G.","Ældste beretninger om de exanthematiske febre (kopper, mæslinger, skarlagensfeber)",1901,nob
3001,2015110608108,"Fasting, O.W.","""Drivtømmer""",1903,nob
3002,2013101408206,"Wildenvey, Herman",Nyinger,1910,nob
3003,2016050948039,"Walther, C.F.W.",Amerikansk-luthersk Evangelie-Postille,1878,nob
3004,2006113001024,"Andersen, Tryggve",cancelliraadens dage,1907,nob
3005,2010070606095,"Hilditch, Jacob",[Samlede fortællinger],1908,nob
3006,2009012203001,,Festskrift i Anledning af Overlæge Dr. Med. D. C. Danielssen's 50aarige Embedsjubilæum,1891,nob
3007,2011053104032,"Reichborn-Kjennerud, I.",Kostlære,1908,nob
3008,2014052608172,"Taine, Hippolyte",Napoleon Bonaparte,1888,nob
3009,2010081810001,,Forskrifter om Bortsættelse af Leverancer og Arbeider for Statens Regning,1899,nob
3010,2013010208001,"Coppée, François",Ungdomsliv,1890,nob
3011,2015012808019,,Psalmer til Brug ved Missionsmøder,1874,nob
3012,2010052806023,"Flønes, Jon",Vær god mot dyrene!,1908,nob
3013,2010042706039,"Scharffenberg, Johan",Reform af den medicinske undervisning,1899,nob
3014,2006111700035,"Wergeland, Henrik",Henrik Wergelands Skrifter i Udvalg,1897,nob
3015,2010070506052,"Barth, Agnar",Skogtaxationslære,1908,nob
3016,2015020508045,"Sommerschield, Joh.",Stamtavle for familien Sommerschield,1908,nob
3017,2014090308098,"Wergeland, Nicolai",Bidrag til Christianssands Historie,1881,nob
3018,2013052908089,"Borgen, G.A.",Advarsel mod Totalafhold,1882,nob
3019,2006112000033,"Lund, J. Brinck",lille Kommunikant,1877,nob
3020,2014040408026,"Sienkiewicz, Henryk",Hannah,1903,nob
3021,2012041808035,"Bjørset, Karl",Tyske stiløvelser (frie stile) for 3. og 4. middelskoleklasse,1900,nob
3022,2006083100096,"Færden, And.",Almenfattelig Udsigt over den norske Kommunelovgivning,1903,nob
3023,2009050703025,"Guldberg, C.A.",Molekylets volum,1897,nob
3024,2006082900076,"Barth, J.B.",Nogle Træk af Harmonien i Naturen,1886,nob
3025,2014070708028,"Sørensen, S.A.",Forhandlinger paa Massemødet i Fæstningens Gymnastiklokale Søndag den 28. novbr. 1886 angaaende Sædelighedssagen,1887,nob
3026,2016102148031,"Finch-Hatton, Harold",Bushmand og Guldgraver,1890,nob
3027,2006120100004,"Gran, Jens",Skizzer af bergenske Forholde fra ældre og yngre Tid,1875,nob
3028,2012041308069,"Geelmuyden, I.",Lærebog i geografien,1900,nob
3029,2009022604082,"Utheim, J.",Sagn og Fortællinger af Oldtidens Historie,1880,nob
3030,2008061913050,,"Sange, som en Del Studenter foredrage imellem Fortællingerne",1863,nob
3031,2014102306003,"Kielland, Alexander L.",Samlede Værker,1907,nob
3032,2009020400085,"Tønnessen, S. Juell","Lærebog i norsk stil med øvelser, mønstre og opgaver nærmest for middelskolen",1890,nob
3033,2009090903006,"Vogt, Volrath","Nogle indledende Ord til det nye Testamentets historiske Skrifter, til Brug for Disciplene",1841,nob
3034,2006111700005,"Mott, John R.",Verdens evangelisering i dette Slægtled,1901,nob
3035,2014080608013,"Doyle, Arthur Conan",Micah Clarke,1905,nob
3036,2010072803076,"Munthe, Olaf",norske haandværks- og industriforening 1871-1896,1896,nob
3037,2014061838019,"Stang, Emil",Advokat Stangs foredrag i Grundlovsforeningen i Throndhjem 13de August 1885,1885,nob
3038,2011103124050,,Indstilling fra den til revision af jordindkjøbsfondets og huslaanefondets regler og til behandling af spørsmaalet om dyrkningspræmier m.v. nedsatte departementale komite,1900,nob
3039,2013112608022,"Løkke, Jakob",Samling af Exempler til Indøvelse af Grammatikkens Begyndelsesgrunde,1869,nob
3040,2012073108064,"Skonhoft-Halvorsen, Joh.",Repetitionsblade i mathematik til latin og realartium,1886,nob
3041,2009112613001,"Winsnes, Hanna",Lærebog i de forskjellige Grene af Huusholdningen,1845,nob
3042,2006111501008,"Fryxell, Anders",Gustav Vasas Historie,1856,nob
3043,2009052903017,"Astrup, Eivind",Blandt Nordpolens naboer,1895,nob
3044,2012020208041,,Jesus den venlige Frelser,1835,nob
3045,2010080320011,"Rønheim, Reidar",Med tredie klasses Billet,1899,nob
3046,2010070605136,,Beretning om Det almindelige Landbrugsmöde i Christiania,1877,nob
3047,2013110608004,Athēnagoras,Brevet til Diognet. Athenagoras. Tatian,1886,nob
3048,2016102848614,,"Referat fra Lægmands- eller Indremissionsmødet i Trondhjem den 1., 2. og 3. Oktober 1884",1884,nob
3049,2007072403001,"Munch, P.A.",Illustreret Verdenshistorie,1849,nob
3050,2012062913006,"Belsheim, J.",Norges Selvstændighed og Unionen med Sverige,1901,nob
3051,2016052008077,,Viser og Sange,1869,nob
3052,2012042008077,"Klaveness, Thv.",Tre foredrag,1904,nob
3053,2014111408017,"Østby, Ole A.",Kina og Kineserne,1893,nob
3054,2013091308117,"Torrey, R.A.",Livets vei,1908,nob
